ID,TraitDefinitionID,MaxRanks,NodeEntryType
52211,55936,1,2
52212,55937,2,2
52213,55938,1,1
52214,55939,1,2
52215,55940,1,2
52216,55941,1,2
52217,55942,2,2
52218,55943,1,2
52219,55944,1,2
52220,55945,2,2
52221,55946,1,2
52222,55947,3,2
52223,55948,1,2
52224,55949,1,2
52225,55950,2,2
52226,55951,1,2
52227,55952,1,2
52228,55953,1,2
52229,55954,1,1
52230,55955,1,1
52231,55956,1,1
52232,55957,1,1
52233,55958,1,1
52234,55959,1,2
52235,55960,1,1
52236,55961,1,1
52237,55962,1,2
52238,55963,1,2
52239,55964,1,2
52240,55965,1,2
52241,55966,1,2
52242,55967,1,2
52243,55968,1,2
52244,55969,1,2
52245,55970,1,1
52246,55971,1,2
52247,55972,1,2
52248,55973,2,2
52249,55974,1,2
52250,55975,2,2
52251,55976,1,2
52252,55977,2,2
52253,55978,1,2
52254,55979,2,2
52255,55980,1,2
52256,55981,1,1
52257,55982,1,2
52258,55983,2,2
52259,55984,1,2
52260,55985,2,2
52261,55986,1,1
52262,55987,1,2
52263,55988,2,2
52264,55989,1,2
52265,55990,1,0
52266,55991,1,0
52267,55992,1,2
52268,55993,2,2
52269,55994,1,1
52270,55995,2,2
52271,55996,1,2
52272,55997,1,2
52273,55998,1,2
52274,55999,2,2
52275,56000,1,2
52276,56001,1,2
52277,56002,1,2
52278,56003,1,2
52279,56004,1,2
52280,56005,1,1
52281,56006,1,8
52282,56007,1,8
52283,56008,1,8
52284,56009,1,8
52285,56010,1,8
52286,56011,1,8
52287,56012,1,8
52288,56013,1,8
52289,56014,1,8
52290,56015,40,7
52291,56016,1,8
52292,56017,1,8
52293,56018,1,8
52294,56019,1,8
52295,56020,1,8
52296,56021,1,8
52297,56022,1,8
52298,56023,1,8
52299,56024,1,8
52300,56025,40,7
52301,56026,1,8
52302,56027,1,8
52303,56028,1,8
52304,56029,1,8
52305,56030,1,8
52306,56031,1,8
52307,56032,1,8
52308,56033,30,7
52309,56034,1,8
52310,56035,1,8
52311,56036,1,8
52312,56037,1,8
52313,56038,1,8
52314,56039,1,8
52315,56040,1,8
52316,56041,1,8
52317,56042,40,7
52318,56043,1,9
52319,56044,1,9
52320,56045,1,9
52321,56046,0,9
52322,56047,1,8
52323,56048,1,8
52324,56049,1,8
52325,56050,1,8
52326,56051,1,8
52327,56052,1,8
52328,56053,1,8
52329,56054,30,7
52330,56055,1,8
52331,56056,1,8
52332,56057,1,8
52333,56058,1,8
52334,56059,1,8
52335,56060,1,8
52336,56061,1,8
52337,56062,30,7
52338,56063,1,8
52339,56064,1,8
52340,56065,1,8
52341,56066,1,8
52342,56067,1,8
52343,56068,1,8
52344,56069,1,8
52345,56070,30,7
52346,56071,1,8
52347,56072,1,8
52348,56073,1,8
52349,56074,1,8
52350,56075,1,8
52351,56076,1,8
52352,56077,1,8
52353,56078,1,8
52354,56079,1,8
52355,56080,40,7
52356,56081,1,9
52357,56082,1,9
52358,56083,1,9
52359,56084,1,9
52360,56085,1,8
52361,56086,1,8
52362,56087,1,8
52363,56088,1,8
52364,56089,1,8
52365,56090,1,8
52366,56091,1,8
52367,56092,30,7
52368,56093,1,8
52369,56094,1,8
52370,56095,1,8
52371,56096,1,8
52372,56097,1,8
52373,56098,1,8
52374,56099,1,8
52375,56100,30,7
52376,56101,1,8
52377,56102,1,8
52378,56103,1,8
52379,56104,1,8
52380,56105,1,8
52381,56106,1,8
52382,56107,1,8
52383,56108,1,8
52384,56109,35,7
52385,56110,1,8
52386,56111,1,8
52387,56112,1,8
52388,56113,1,8
52389,56114,1,8
52390,56115,1,8
52391,56116,1,8
52392,56117,1,8
52393,56118,1,8
52394,56119,40,7
52395,56120,1,9
52396,56121,1,9
52397,56122,1,9
52398,56123,1,9
52399,56124,1,8
52400,56125,1,8
52401,56126,1,8
52402,56127,1,8
52403,56128,1,8
52404,56129,1,8
52405,56130,1,8
52406,56131,30,7
52407,56132,1,8
52408,56133,1,8
52409,56134,1,8
52410,56135,1,8
52411,56136,1,8
52412,56137,1,8
52413,56138,1,8
52414,56139,1,8
52415,56140,35,7
52416,56141,1,8
52417,56142,1,8
52418,56143,1,8
52419,56144,1,8
52420,56145,1,8
52421,56146,1,8
52422,56147,1,8
52423,56148,1,8
52424,56149,1,8
52425,56150,40,7
52426,56151,1,9
52427,56152,1,9
52428,56153,1,9
52602,56327,1,2
52603,56328,2,2
52604,56329,2,2
52605,56330,1,1
52606,56331,2,2
52607,56332,1,2
52608,56333,2,2
52609,56334,1,2
52610,56335,1,2
52611,56336,2,2
52612,56337,1,2
52613,56338,1,1
52614,56339,2,2
52615,56340,1,1
52616,56341,1,1
52617,56342,1,2
52618,56343,1,1
52619,56344,1,2
52620,56345,1,2
52621,56346,1,2
52622,56347,2,2
52623,56348,1,1
52624,56349,2,2
52625,56350,1,2
52626,56351,1,2
52627,56352,1,1
52628,56353,1,2
52629,56354,1,1
52630,56355,2,2
52631,56356,1,2
52632,56357,1,1
52633,56358,1,1
52634,56359,2,2
52635,56360,1,1
52636,56361,2,2
52637,56362,1,1
52638,56363,2,2
52639,56364,2,2
52640,56365,1,1
52641,56366,1,1
52642,56367,1,2
52643,56368,1,2
52644,56369,1,1
52645,56370,1,1
52646,56371,2,2
52647,56372,1,1
52648,56373,2,2
52649,56374,1,2
52650,56375,1,2
52651,56376,2,2
52652,56377,2,2
52653,56378,2,2
52654,56379,1,2
52655,56380,2,2
52656,56381,2,2
52657,56382,1,2
52658,56383,2,2
52659,56384,1,2
52660,56385,2,2
52661,56386,1,2
52662,56387,1,2
52663,56388,2,2
52664,56389,1,2
52665,56390,1,1
52666,56391,1,2
52667,56392,1,2
52668,56393,2,2
52669,56394,1,2
52670,56395,1,1
52671,56396,1,1
52672,56397,1,2
52673,56398,1,2
52674,56399,1,2
52675,56400,1,2
52676,56401,1,2
52677,56402,2,2
52678,56403,2,2
52679,56404,2,2
52680,56405,1,1
52681,56406,1,2
52682,56407,2,2
52683,56408,1,2
52684,56409,1,2
52685,56410,2,2
52686,56411,1,2
52687,56412,1,2
52688,56413,2,2
52689,56414,2,2
52690,56415,1,2
52691,56416,1,2
52692,56417,2,2
52693,56418,1,1
52694,56419,2,2
52695,56420,1,2
52696,56421,2,2
52697,56422,1,2
52698,56423,1,1
52699,56424,1,1
52700,56425,2,2
52701,56426,1,1
52702,56427,2,2
52703,56428,1,2
52704,56429,1,2
52705,56430,2,2
52706,56431,1,2
52707,56432,2,2
52708,56433,1,2
52709,56434,1,1
52710,56435,1,2
52711,56436,1,2
52712,56437,1,2
52713,56438,2,2
52714,56439,1,2
52715,56440,1,1
52716,56441,1,1
52717,56442,1,2
52718,56443,1,1
52719,56444,1,1
52720,56445,1,2
52721,56446,1,1
52722,56447,1,1
52723,56448,1,2
52724,56449,1,2
52725,56450,2,2
52726,56451,1,1
52727,56452,2,2
52728,56453,1,1
52729,56454,1,2
52730,56455,2,2
52731,56456,1,1
52732,56457,1,2
52733,56458,1,1
52734,56459,2,2
52735,56460,1,1
52736,56461,1,1
52737,56462,1,1
52738,56463,2,2
52739,56464,1,2
52740,56465,2,2
52741,56466,2,2
52742,56467,1,2
52743,56468,2,2
52744,56469,1,1
52745,56470,1,1
52746,56471,2,2
52747,56472,2,2
52748,56473,1,1
52749,56474,2,2
52750,56475,1,2
52751,56476,1,1
52752,56477,1,1
52753,56478,1,1
52754,56479,1,2
52755,56480,2,2
52756,56481,1,0
52757,56482,1,0
52758,56483,1,1
52759,56484,2,2
52760,56485,1,1
52761,56486,2,2
52762,56487,1,2
52763,56488,1,2
52764,56489,1,1
52765,56490,2,2
52766,56491,2,2
52767,56492,2,2
52768,56493,1,1
52769,56494,1,2
52770,56495,1,2
52771,56496,1,2
52772,56497,1,1
52773,56498,1,1
52774,56499,1,1
52958,56683,1,2
52959,56684,2,2
52960,56685,2,2
52961,56686,1,2
52962,56687,1,2
52963,56688,1,2
52964,56689,1,1
52965,56690,1,2
52966,56691,1,1
52967,56692,1,2
52968,56693,1,2
52969,56694,1,2
52970,56695,1,1
52971,56696,1,2
52972,56697,1,2
52973,56698,1,1
52974,56699,1,1
52975,56700,1,1
52976,56701,1,2
52977,56702,2,2
52978,56703,1,2
52979,56704,1,1
52980,56705,1,1
52981,56706,1,1
52982,56707,1,2
52983,56708,1,2
52984,56709,1,1
52985,56710,2,2
52986,56711,2,2
52987,56712,1,2
52988,56713,1,2
52989,56714,1,2
52990,56715,1,1
52991,56716,1,1
52992,56717,1,2
52993,56718,1,2
52994,56719,1,2
52995,56720,1,1
52996,56721,2,2
52997,56722,2,2
52998,56723,1,2
52999,56724,1,2
53000,56725,1,1
53001,56726,1,2
53002,56727,1,2
53003,56728,1,2
53004,56729,1,2
53005,56730,1,1
53006,56731,1,2
53007,56732,1,2
53008,56733,1,2
53009,56734,1,2
53010,56735,2,2
53011,56736,1,2
53012,56737,2,2
53013,56738,2,2
53014,56739,1,2
53015,56740,1,1
53016,56741,1,2
53017,56742,2,2
53018,56743,1,1
53019,56744,1,2
53020,56745,1,1
53021,56746,2,2
53022,56747,1,1
53023,56748,1,1
53024,56749,1,1
53025,56750,1,1
53026,56751,1,2
53027,56752,1,2
53028,56753,1,1
53029,56754,1,1
53030,56755,1,2
53031,56756,1,1
53032,56757,1,1
53033,56758,2,2
53034,56759,1,2
53035,56760,1,1
53036,56761,1,1
53037,56762,1,2
53038,56763,2,2
53039,56764,1,1
53040,56765,1,2
53041,56766,1,1
53042,56767,1,2
53043,56768,1,1
53044,56769,3,2
53045,56770,1,2
53046,56771,1,1
53047,56772,1,2
53048,56773,1,2
53049,56774,1,2
53050,56775,2,2
53051,56776,1,2
53052,56777,1,2
53053,56778,1,2
53054,56779,1,2
53055,56780,1,2
53056,56781,2,2
53057,56782,1,2
53058,56783,1,2
53059,56784,3,2
53060,56785,1,2
53061,56786,1,2
53062,56787,3,2
53063,56788,1,2
53064,56789,1,2
53065,56790,1,2
53066,56791,1,2
53067,56792,1,2
53068,56793,1,2
53069,56794,3,2
53070,56795,1,2
53071,56796,1,2
53072,56797,1,1
53073,56798,1,1
53074,56799,1,2
53075,56800,1,2
53076,56801,1,1
53077,56802,1,2
53078,56803,1,2
53079,56804,2,2
53080,56805,1,2
53081,56806,1,1
53082,56807,1,1
53083,56808,1,1
53084,56809,1,2
53085,56810,2,2
53086,56811,1,2
53087,56812,2,2
53088,56813,1,1
53089,56814,2,2
53090,56815,1,2
53091,56816,1,1
53092,56817,1,1
53093,56818,1,1
53094,56819,1,1
53095,56820,1,1
53096,56821,1,1
53097,56822,1,1
53098,56823,1,1
53099,56824,1,1
53100,56825,1,2
53101,56826,3,2
53102,56827,1,2
53103,56828,1,2
53104,56829,1,1
53105,56830,1,1
53106,56831,2,2
53107,56832,1,1
53108,56833,2,2
53109,56834,1,2
53110,56835,1,2
53111,56836,1,1
53112,56837,2,2
53113,56838,2,2
53114,56839,1,2
53115,56840,1,2
53116,56841,2,2
53117,56842,1,1
53118,56843,1,2
53119,56844,1,2
53120,56845,1,1
53121,56846,1,2
53122,56847,2,2
53123,56848,1,2
53124,56849,1,2
53125,56850,2,2
53126,56851,1,2
53127,56852,1,2
53128,56853,2,2
53129,56854,1,1
53130,56855,1,2
53131,56856,1,2
53132,56857,1,2
53133,56858,1,1
53134,56859,1,2
53135,56860,1,2
53136,56861,1,2
53137,56862,1,2
53138,56863,2,2
53139,56864,1,2
53140,56865,2,2
53314,57039,1,2
53315,57040,2,2
53316,57041,2,2
53317,57042,1,1
53318,57043,2,2
53319,57044,1,2
53320,57045,2,2
53321,57046,1,2
53322,57047,1,2
53323,57048,2,2
53324,57049,1,2
53325,57050,1,1
53326,57051,2,2
53327,57052,1,1
53328,57053,1,1
53329,57054,1,2
53330,57055,1,1
53331,57056,1,2
53332,57057,1,2
53333,57058,1,2
53334,57059,2,2
53335,57060,1,1
53336,57061,2,2
53337,57062,1,2
53338,57063,1,2
53339,57064,1,1
53340,57065,1,2
53341,57066,1,1
53342,57067,2,2
53343,57068,1,2
53344,57069,1,1
53345,57070,1,1
53346,57071,2,2
53347,57072,1,1
53348,57073,2,2
53349,57074,1,1
53350,57075,2,2
53351,57076,2,2
53352,57077,1,1
53353,57078,1,1
53354,57079,1,2
53355,57080,1,2
53356,57081,1,1
53357,57082,1,1
53358,57083,2,2
53359,57084,1,1
53360,57085,2,2
53361,57086,1,2
53362,57087,1,2
53363,57088,2,2
53364,57089,2,2
53365,57090,2,2
53366,57091,1,2
53367,57092,2,2
53368,57093,2,2
53369,57094,1,2
53370,57095,2,2
53371,57096,1,2
53372,57097,2,2
53373,57098,1,2
53374,57099,1,2
53375,57100,2,2
53376,57101,1,2
53377,57102,1,1
53378,57103,1,2
53379,57104,1,2
53380,57105,2,2
53381,57106,1,2
53382,57107,1,1
53383,57108,1,1
53384,57109,1,2
53385,57110,1,2
53386,57111,1,2
53387,57112,1,2
53388,57113,1,2
53389,57114,2,2
53390,57115,2,2
53391,57116,2,2
53392,57117,1,1
53393,57118,1,2
53394,57119,2,2
53395,57120,1,2
53396,57121,1,2
53397,57122,2,2
53398,57123,1,2
53399,57124,1,2
53400,57125,2,2
53401,57126,2,2
53402,57127,1,2
53403,57128,1,2
53404,57129,2,2
53405,57130,1,1
53406,57131,2,2
53407,57132,1,2
53408,57133,2,2
53409,57134,1,2
53410,57135,1,1
53411,57136,1,1
53412,57137,2,2
53413,57138,1,1
53414,57139,2,2
53415,57140,1,2
53416,57141,1,2
53417,57142,2,2
53418,57143,1,2
53419,57144,2,2
53420,57145,1,2
53421,57146,1,1
53422,57147,1,2
53423,57148,1,2
53424,57149,1,2
53425,57150,2,2
53426,57151,1,2
53427,57152,1,1
53428,57153,1,1
53429,57154,1,2
53430,57155,1,1
53431,57156,1,1
53432,57157,1,2
53433,57158,1,1
53434,57159,1,1
53435,57160,1,2
53436,57161,1,2
53437,57162,2,2
53438,57163,1,1
53439,57164,2,2
53440,57165,1,1
53441,57166,1,2
53442,57167,2,2
53443,57168,1,1
53444,57169,1,2
53445,57170,1,1
53446,57171,2,2
53447,57172,1,1
53448,57173,1,1
53449,57174,1,1
53450,57175,2,2
53451,57176,1,2
53452,57177,2,2
53453,57178,2,2
53454,57179,1,2
53455,57180,2,2
53456,57181,1,1
53457,57182,1,1
53458,57183,2,2
53459,57184,2,2
53460,57185,1,1
53461,57186,2,2
53462,57187,1,2
53463,57188,1,1
53464,57189,1,1
53465,57190,1,1
53466,57191,1,2
53467,57192,2,2
53468,57193,1,0
53469,57194,1,0
53470,57195,1,1
53471,57196,2,2
53472,57197,1,1
53473,57198,2,2
53474,57199,1,2
53475,57200,1,2
53476,57201,1,1
53477,57202,2,2
53478,57203,2,2
53479,57204,2,2
53480,57205,1,1
53481,57206,1,2
53482,57207,1,2
53483,57208,1,2
53484,57209,1,1
53485,57210,1,1
53486,57211,1,1
53654,57379,1,2
53655,57380,1,2
53656,57381,1,1
53657,57382,1,2
53658,57383,1,2
53659,57384,1,1
53660,57385,2,2
53661,57386,1,1
53662,57387,1,1
53663,57388,2,2
53664,57389,2,2
53665,57390,2,2
53666,57391,2,2
53667,57392,2,2
53668,57393,2,2
53669,57394,3,2
53670,57395,1,2
53671,57396,1,2
53672,57397,2,2
53673,57398,1,1
53674,57399,1,1
53675,57400,1,1
53676,57401,1,1
53677,57402,1,1
53678,57403,1,1
53679,57404,1,1
53680,57405,1,2
53681,57406,1,1
53682,57407,1,1
53683,57408,2,2
53684,57409,1,2
53685,57410,2,2
53686,57411,1,2
53687,57412,1,1
53688,57413,1,1
53689,57414,1,1
53690,57415,2,2
53691,57416,2,2
53692,57417,2,2
53693,57418,1,1
53694,57419,2,2
53695,57420,2,2
53696,57421,1,2
53697,57422,2,2
53698,57423,1,1
53699,57424,2,2
53700,57425,1,2
53701,57426,1,2
53702,57427,1,1
53703,57428,1,2
53704,57429,1,1
53705,57430,1,2
53706,57431,1,1
53707,57432,1,1
53708,57433,1,2
53709,57434,1,2
53710,57435,2,2
53711,57436,1,2
53712,57437,1,2
53713,57438,1,1
53714,57439,1,1
53715,57440,1,1
53716,57441,1,2
53717,57442,2,2
53718,57443,2,2
53719,57444,1,2
53720,57445,2,2
53721,57446,1,1
53722,57447,1,2
53723,57448,1,1
53724,57449,1,2
53725,57450,1,2
53726,57451,1,1
53727,57452,1,2
53728,57453,2,2
53729,57454,2,2
53730,57455,2,2
53731,57456,1,1
53732,57457,2,2
53733,57458,1,2
53734,57459,2,2
53735,57460,2,2
53736,57461,2,2
53737,57462,2,2
53738,57463,1,2
53739,57464,1,2
53740,57465,1,2
53741,57466,1,2
53742,57467,2,2
53743,57468,2,2
53744,57469,1,2
53745,57470,1,2
53746,57471,1,2
53747,57472,1,2
53748,57473,1,2
53749,57474,1,2
53750,57475,1,2
53751,57476,1,1
53752,57477,1,1
53753,57478,1,1
53754,57479,1,1
53755,57480,2,2
53756,57481,1,2
53757,57482,1,1
53758,57483,1,2
53759,57484,1,2
53760,57485,1,1
53761,57486,2,2
53762,57487,1,1
53763,57488,1,1
53764,57489,1,1
53765,57490,1,1
53766,57491,1,1
53767,57492,2,2
53768,57493,1,2
53769,57494,1,2
53770,57495,2,2
53771,57496,2,2
53772,57497,2,2
53773,57498,1,1
53774,57499,2,2
53775,57500,2,2
53776,57501,1,1
53777,57502,1,1
53778,57503,2,2
53779,57504,1,2
53780,57505,2,2
53781,57506,2,2
53782,57507,2,2
53783,57508,1,1
53784,57509,1,1
53785,57510,2,2
53786,57511,1,1
53787,57512,1,1
53788,57513,1,1
53789,57514,2,2
53790,57515,1,2
53791,57516,2,2
53792,57517,2,2
53793,57518,1,1
53794,57519,2,2
53795,57520,2,2
53796,57521,1,2
53797,57522,1,2
53798,57523,1,2
53799,57524,2,2
53800,57525,1,1
53801,57526,1,1
53802,57527,2,2
53803,57528,2,2
53804,57529,3,2
53805,57530,1,2
53806,57531,1,1
53807,57532,2,2
53808,57533,2,2
53809,57534,1,2
53810,57535,1,1
53811,57536,2,2
53812,57537,1,2
53813,57538,1,2
53814,57539,2,2
53815,57540,1,2
53816,57541,3,2
53817,57542,2,2
53818,57543,2,2
53819,57544,1,1
53820,57545,1,1
53988,57713,1,2
53989,57714,1,2
53990,57715,1,1
53991,57716,1,2
53992,57717,1,2
53993,57718,1,1
53994,57719,2,2
53995,57720,1,1
53996,57721,1,1
53997,57722,2,2
53998,57723,2,2
53999,57724,2,2
54000,57725,2,2
54001,57726,2,2
54002,57727,2,2
54003,57728,3,2
54004,57729,1,2
54005,57730,1,2
54006,57731,2,2
54007,57732,1,1
54008,57733,1,1
54009,57734,1,1
54010,57735,1,1
54011,57736,1,1
54012,57737,1,1
54013,57738,1,1
54014,57739,1,2
54015,57740,1,1
54016,57741,1,1
54017,57742,2,2
54018,57743,1,2
54019,57744,2,2
54020,57745,1,2
54021,57746,1,1
54022,57747,1,1
54023,57748,1,1
54024,57749,2,2
54025,57750,2,2
54026,57751,2,2
54027,57752,1,1
54028,57753,2,2
54029,57754,2,2
54030,57755,1,2
54031,57756,2,2
54032,57757,1,1
54033,57758,2,2
54034,57759,1,2
54035,57760,1,2
54036,57761,1,1
54037,57762,1,2
54038,57763,1,1
54039,57764,1,2
54040,57765,1,1
54041,57766,1,1
54042,57767,1,2
54043,57768,1,2
54044,57769,2,2
54045,57770,1,2
54046,57771,1,2
54047,57772,1,1
54048,57773,1,1
54049,57774,1,1
54050,57775,1,2
54051,57776,2,2
54052,57777,2,2
54053,57778,1,2
54054,57779,2,2
54055,57780,1,1
54056,57781,1,2
54057,57782,1,1
54058,57783,1,2
54059,57784,1,2
54060,57785,1,1
54061,57786,1,2
54062,57787,2,2
54063,57788,2,2
54064,57789,2,2
54065,57790,1,1
54066,57791,2,2
54067,57792,1,2
54068,57793,2,2
54069,57794,2,2
54070,57795,2,2
54071,57796,2,2
54072,57797,1,2
54073,57798,1,2
54074,57799,1,2
54075,57800,1,2
54076,57801,2,2
54077,57802,2,2
54078,57803,1,2
54079,57804,1,2
54080,57805,1,2
54081,57806,1,2
54082,57807,1,2
54083,57808,1,2
54084,57809,1,2
54085,57810,1,1
54086,57811,1,1
54087,57812,1,1
54088,57813,1,1
54089,57814,2,2
54090,57815,1,2
54091,57816,1,1
54092,57817,1,2
54093,57818,1,2
54094,57819,1,1
54095,57820,2,2
54096,57821,1,1
54097,57822,1,1
54098,57823,1,1
54099,57824,1,1
54100,57825,1,1
54101,57826,2,2
54102,57827,1,2
54103,57828,1,2
54104,57829,2,2
54105,57830,2,2
54106,57831,2,2
54107,57832,1,1
54108,57833,2,2
54109,57834,2,2
54110,57835,1,1
54111,57836,1,1
54112,57837,2,2
54113,57838,1,2
54114,57839,2,2
54115,57840,2,2
54116,57841,2,2
54117,57842,1,1
54118,57843,1,1
54119,57844,2,2
54120,57845,1,1
54121,57846,1,1
54122,57847,1,1
54123,57848,2,2
54124,57849,1,2
54125,57850,2,2
54126,57851,2,2
54127,57852,1,1
54128,57853,2,2
54129,57854,2,2
54130,57855,1,2
54131,57856,1,2
54132,57857,1,2
54133,57858,2,2
54134,57859,1,1
54135,57860,1,1
54136,57861,2,2
54137,57862,2,2
54138,57863,3,2
54139,57864,1,2
54140,57865,1,1
54141,57866,2,2
54142,57867,2,2
54143,57868,1,2
54144,57869,1,1
54145,57870,2,2
54146,57871,1,2
54147,57872,1,2
54148,57873,2,2
54149,57874,1,2
54150,57875,3,2
54151,57876,2,2
54152,57877,2,2
54153,57878,1,1
54154,57879,1,1
54350,58075,1,0
54351,58076,1,1
54352,58077,1,2
54353,58078,1,0
54354,58079,1,1
54355,58080,1,0
54356,58081,1,0
54357,58082,1,2
54358,58083,1,2
54359,58084,1,1
54360,58085,1,0
54361,58086,1,0
54362,58087,1,2
54363,58088,2,2
54364,58089,1,2
54365,58090,1,2
54366,58091,1,2
54367,58092,1,2
54368,58093,1,1
54369,58094,1,2
54370,58095,1,2
54371,58096,2,2
54372,58097,1,2
54373,58098,1,1
54374,58099,1,1
54375,58100,1,1
54376,58101,1,2
54377,58102,1,2
54378,58103,1,2
54379,58104,1,1
54380,58105,1,2
54381,58106,1,1
54382,58107,1,1
54383,58108,1,0
54384,58109,1,0
54385,58110,1,2
54386,58111,1,2
54387,58112,1,2
54388,58113,1,2
54389,58114,1,1
54390,58115,2,2
54391,58116,1,1
54392,58117,1,2
54393,58118,1,2
54394,58119,1,2
54395,58120,1,1
54396,58121,1,1
54397,58122,1,2
54398,58123,1,1
54399,58124,1,1
54400,58125,1,2
54401,58126,2,2
54402,58127,1,1
54403,58128,1,1
54404,58129,1,1
54405,58130,1,1
54406,58131,1,1
54407,58132,1,1
54408,58133,1,1
54409,58134,1,2
54410,58135,1,2
54411,58136,1,2
54412,58137,1,1
54413,58138,1,1
54414,58139,1,0
54415,58140,1,0
54416,58141,1,0
54417,58142,1,0
54418,58143,1,1
54419,58144,1,0
54420,58145,1,0
54421,58146,1,0
54422,58147,1,1
54423,58148,1,0
54424,58149,2,0
54425,58150,1,0
54426,58151,1,0
54427,58152,1,0
54428,58153,1,1
54429,58154,1,0
54430,58155,1,1
54431,58156,1,0
54432,58157,2,0
54433,58158,1,0
54434,58159,1,0
54435,58160,1,0
54436,58161,1,1
54437,58162,1,0
54438,58163,1,1
54439,58164,1,1
54440,58165,1,0
54441,58166,1,0
54442,58167,1,0
54443,58168,2,0
54444,58169,2,0
54445,58170,1,0
54446,58171,1,0
54447,58172,1,1
54448,58173,1,0
54449,58174,1,1
54450,58175,2,0
54451,58176,1,0
54452,58177,1,1
54453,58178,1,0
54454,58179,1,0
54455,58180,1,0
54456,58181,1,0
54457,58182,1,0
54458,58183,1,0
54459,58184,1,0
54460,58185,1,0
54461,58186,2,0
54462,58187,1,1
54463,58188,1,0
54464,58189,1,0
54465,58190,1,0
54466,58191,1,0
54467,58192,1,0
54468,58193,1,0
54469,58194,2,0
54470,58195,1,0
54471,58196,1,0
54472,58197,1,1
54473,58198,1,0
54474,58199,1,1
54475,58200,1,1
54476,58201,1,0
54477,58202,1,0
54478,58203,1,0
54479,58204,1,0
54480,58205,1,0
54481,58206,1,0
54482,58207,1,0
54483,58208,1,1
54484,58209,1,0
54485,58210,1,0
54486,58211,1,0
54487,58212,1,0
54488,58213,1,0
54489,58214,1,0
54490,58215,2,0
54491,58216,1,0
54492,58217,1,0
54493,58218,1,0
54494,58219,1,0
54495,58220,1,1
54496,58221,1,0
54497,58222,1,0
54498,58223,1,1
54499,58224,1,0
54500,58225,1,0
54501,58226,2,0
54502,58227,1,1
54503,58228,1,1
54504,58229,1,0
54505,58230,1,0
54506,58231,2,0
54507,58232,1,0
54508,58233,1,0
54509,58234,2,0
54510,58235,1,0
54511,58236,1,0
54512,58237,1,0
54513,58238,1,0
54514,58239,1,0
54515,58240,1,0
54516,58241,2,0
54517,58242,2,0
54518,58243,1,0
54519,58244,1,0
54520,58245,1,0
54521,58246,1,0
54522,58247,1,0
54523,58248,1,0
54524,58249,1,1
54525,58250,1,1
54526,58251,1,1
54527,58252,1,0
54528,58253,1,0
54529,58254,1,0
54530,58255,1,0
54531,58256,1,1
54532,58257,1,0
54533,58258,1,1
54534,58259,1,0
54535,58260,1,0
54536,58261,1,0
54537,58262,2,0
54538,58263,1,1
54539,58264,1,1
54540,58265,1,1
54541,58266,1,0
54542,58267,1,0
54543,58268,1,1
54544,58269,1,0
54712,58437,1,2
54713,58438,1,2
54714,58439,1,1
54715,58440,1,2
54716,58441,1,2
54717,58442,1,1
54718,58443,2,2
54719,58444,1,1
54720,58445,1,1
54721,58446,2,2
54722,58447,2,2
54723,58448,2,2
54724,58449,2,2
54725,58450,2,2
54726,58451,2,2
54727,58452,3,2
54728,58453,1,2
54729,58454,1,2
54730,58455,2,2
54731,58456,1,1
54732,58457,1,1
54733,58458,1,1
54734,58459,1,1
54735,58460,1,1
54736,58461,1,1
54737,58462,1,1
54738,58463,1,2
54739,58464,1,1
54740,58465,1,1
54741,58466,2,2
54742,58467,1,2
54743,58468,2,2
54744,58469,1,2
54745,58470,1,1
54746,58471,1,1
54747,58472,1,1
54748,58473,2,2
54749,58474,2,2
54750,58475,2,2
54751,58476,1,1
54752,58477,2,2
54753,58478,2,2
54754,58479,1,2
54755,58480,2,2
54756,58481,1,1
54757,58482,2,2
54758,58483,1,2
54759,58484,1,2
54760,58485,1,1
54761,58486,1,2
54762,58487,1,1
54763,58488,1,2
54764,58489,1,1
54765,58490,1,1
54766,58491,1,2
54767,58492,1,2
54768,58493,2,2
54769,58494,1,2
54770,58495,1,2
54771,58496,1,1
54772,58497,1,1
54773,58498,1,1
54774,58499,1,2
54775,58500,2,2
54776,58501,2,2
54777,58502,1,2
54778,58503,2,2
54779,58504,1,1
54780,58505,1,2
54781,58506,1,1
54782,58507,1,2
54783,58508,1,2
54784,58509,1,1
54785,58510,1,2
54786,58511,2,2
54787,58512,2,2
54788,58513,2,2
54789,58514,1,1
54790,58515,2,2
54791,58516,1,2
54792,58517,2,2
54793,58518,2,2
54794,58519,2,2
54795,58520,2,2
54796,58521,1,2
54797,58522,1,2
54798,58523,1,2
54799,58524,1,2
54800,58525,2,2
54801,58526,2,2
54802,58527,1,2
54803,58528,1,2
54804,58529,1,2
54805,58530,1,2
54806,58531,1,2
54807,58532,1,2
54808,58533,1,2
54809,58534,1,1
54810,58535,1,1
54811,58536,1,1
54812,58537,1,1
54813,58538,2,2
54814,58539,1,2
54815,58540,1,1
54816,58541,1,2
54817,58542,1,2
54818,58543,1,1
54819,58544,2,2
54820,58545,1,1
54821,58546,1,1
54822,58547,1,1
54823,58548,1,1
54824,58549,1,1
54825,58550,2,2
54826,58551,1,2
54827,58552,1,2
54828,58553,2,2
54829,58554,2,2
54830,58555,2,2
54831,58556,1,1
54832,58557,2,2
