ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
1084,32372558,348627680,32372557,348627686,458136.72,343602.53,257701.9,229068.36,229068.36,458136.72,343602.53,257701.9,229068.36,229068.36,458136.72,343602.53,257701.9,229068.36,229068.36,458136,343602,257701,229068,229068,458136,343602,257701,229068,229068,458136,343602,257701,229068,229068
1085,32980492,355185250,32980491,355185247,462425.34,346819,260114.25,231212.67,231212.67,462425.34,346819,260114.25,231212.67,231212.67,462425.34,346819,260114.25,231212.67,231212.67,462425,346819,260114,231212,231212,462425,346819,260114,231212,231212,462425,346819,260114,231212,231212
1086,33599852,361866140,33599851,361866153,466754.1,350065.6,262549.2,233377.05,233377.05,466754.1,350065.6,262549.2,233377.05,233377.05,466754.1,350065.6,262549.2,233377.05,233377.05,466754,350065,262549,233377,233377,466754,350065,262549,233377,233377,466754,350065,262549,233377,233377
1087,34230852,368672740,34230851,368672725,471123.4,353342.53,265006.9,235561.7,235561.7,471123.4,353342.53,265006.9,235561.7,235561.7,471123.4,353342.53,265006.9,235561.7,235561.7,471123,353342,265006,235561,235561,471123,353342,265006,235561,235561,471123,353342,265006,235561,235561
1088,34873710,375607330,34873712,375607326,475533.6,356650.2,267487.62,237766.8,237766.8,475533.6,356650.2,267487.62,237766.8,237766.8,475533.6,356650.2,267487.62,237766.8,237766.8,475533,356650,267487,237766,237766,475533,356650,267487,237766,237766,475533,356650,267487,237766,237766
1089,35528656,382672350,35528654,382672364,479985.06,359988.78,269991.6,239992.53,239992.53,479985.06,359988.78,269991.6,239992.53,239992.53,479985.06,359988.78,269991.6,239992.53,239992.53,479985,359988,269991,239992,239992,479985,359988,269991,239992,239992,479985,359988,269991,239992,239992
1090,36195908,389870300,36195907,389870294,484478.2,363358.66,272519,242239.1,242239.1,484478.2,363358.66,272519,242239.1,242239.1,484478.2,363358.66,272519,242239.1,242239.1,484478,363358,272518,242239,242239,484478,363358,272518,242239,242239,484478,363358,272518,242239,242239
1091,36875700,397203620,36875700,397203613,489013.4,366760.06,275070.03,244506.7,244506.7,489013.4,366760.06,275070.03,244506.7,244506.7,489013.4,366760.06,275070.03,244506.7,244506.7,489013,366760,275070,244506,244506,489013,366760,275070,244506,244506,489013,366760,275070,244506,244506
1092,37568270,404674880,37568270,404674870,493591.06,370193.28,277644.97,246795.53,246795.53,493591.06,370193.28,277644.97,246795.53,246795.53,493591.06,370193.28,277644.97,246795.53,246795.53,493591,370193,277644,246795,246795,493591,370193,277644,246795,246795,493591,370193,277644,246795,246795
1093,38273860,412286660,38273858,412286658,498211.56,373658.7,280244,249105.78,249105.78,498211.56,373658.7,280244,249105.78,249105.78,498211.56,373658.7,280244,249105.78,249105.78,498211,373658,280244,249105,249105,498211,373658,280244,249105,249105,498211,373658,280244,249105,249105
1094,38992708,420041630,38992708,420041622,502875.3,377156.5,282867.38,251437.66,251437.66,502875.3,377156.5,282867.38,251437.66,251437.66,502875.3,377156.5,282867.38,251437.66,251437.66,502875,377156,282867,251437,251437,502875,377156,282867,251437,251437,502875,377156,282867,251437,251437
1095,39725068,427942460,39725068,427942453,507582.75,380687.06,285515.28,253791.38,253791.38,507582.75,380687.06,285515.28,253791.38,253791.38,507582.75,380687.06,285515.28,253791.38,253791.38,507582,380687,285515,253791,253791,507582,380687,285515,253791,253791,507582,380687,285515,253791,253791
1096,40471196,435991900,40471195,435991897,512334.22,384250.7,288188,256167.11,256167.11,512334.22,384250.7,288188,256167.11,256167.11,512334.22,384250.7,288188,256167.11,256167.11,512334,384250,288188,256167,256167,512334,384250,288188,256167,256167,512334,384250,288188,256167,256167
1097,41231344,444192740,41231345,444192747,517130.2,387847.66,290885.72,258565.1,258565.1,517130.2,387847.66,290885.72,258565.1,258565.1,517130.2,387847.66,290885.72,258565.1,258565.1,517130,387847,290885,258565,258565,517130,387847,290885,258565,258565,517130,387847,290885,258565,258565
1098,42005784,452547840,42005783,452547852,521971.06,391478.28,293608.72,260985.53,260985.53,521971.06,391478.28,293608.72,260985.53,260985.53,521971.06,391478.28,293608.72,260985.53,260985.53,521971,391478,293608,260985,260985,521971,391478,293608,260985,260985,521971,391478,293608,260985,260985
1099,42794780,461060130,42794778,461060114,526857.25,395142.9,296357.2,263428.62,263428.62,526857.25,395142.9,296357.2,263428.62,263428.62,526857.25,395142.9,296357.2,263428.62,263428.62,526857,395142,296357,263428,263428,526857,395142,296357,263428,263428,526857,395142,296357,263428,263428
1100,43598604,469732480,43598603,469732489,531789.1,398841.84,299131.4,265894.56,265894.56,531789.1,398841.84,299131.4,265894.56,265894.56,531789.1,398841.84,299131.4,265894.56,265894.56,531789,398841,299131,265894,265894,531789,398841,299131,265894,265894,531789,398841,299131,265894,265894
1101,44417536,478568000,44417537,478567988,536767.25,402575.4,301931.56,268383.62,268383.62,536767.25,402575.4,301931.56,268383.62,268383.62,536767.25,402575.4,301931.56,268383.62,268383.62,536767,402575,301931,268383,268383,536767,402575,301931,268383,268383,536767,402575,301931,268383,268383
1102,45251864,487569660,45251865,487569679,541791.9,406343.94,304757.94,270895.94,270895.94,541791.9,406343.94,304757.94,270895.94,270895.94,541791.9,406343.94,304757.94,270895.94,270895.94,541791,406343,304757,270895,270895,541791,406343,304757,270895,270895,541791,406343,304757,270895,270895
1103,46101876,496740700,46101874,496740689,546863.6,410147.72,307610.78,273431.8,273431.8,546863.6,410147.72,307610.78,273431.8,273431.8,546863.6,410147.72,307610.78,273431.8,273431.8,546863,410147,307610,273431,273431,546863,410147,307610,273431,273431,546863,410147,307610,273431,273431
1104,46967864,506084200,46967862,506084202,551982.8,413987.1,310490.34,275991.4,275991.4,551982.8,413987.1,310490.34,275991.4,275991.4,551982.8,413987.1,310490.34,275991.4,275991.4,551982,413987,310490,275991,275991,551982,413987,310490,275991,275991,551982,413987,310490,275991,275991
1105,47850130,515603460,47850127,515603463,557149.94,417862.44,313396.84,278574.97,278574.97,557149.94,417862.44,313396.84,278574.97,278574.97,557149.94,417862.44,313396.84,278574.97,278574.97,557149,417862,313396,278574,278574,557149,417862,313396,278574,278574,557149,417862,313396,278574,278574
1106,48748976,525301800,48748977,525301779,562365.44,421774.06,316330.53,281182.72,281182.72,562365.44,421774.06,316330.53,281182.72,281182.72,562365.44,421774.06,316330.53,281182.72,281182.72,562365,421774,316330,281182,281182,562365,421774,316330,281182,281182,562365,421774,316330,281182,281182
1107,49664724,535182530,49664722,535182516,567629.7,425722.28,319291.72,283814.84,283814.84,567629.7,425722.28,319291.72,283814.84,283814.84,567629.7,425722.28,319291.72,283814.84,283814.84,567629,425722,319291,283814,283814,567629,425722,319291,283814,283814,567629,425722,319291,283814,283814
1108,50597680,545249100,50597681,545249106,572943.3,429707.47,322280.6,286471.66,286471.66,572943.3,429707.47,322280.6,286471.66,286471.66,572943.3,429707.47,322280.6,286471.66,286471.66,572943,429707,322280,286471,286471,572943,429707,322280,286471,286471,572943,429707,322280,286471,286471
1109,51548176,555505000,51548177,555505045,578306.6,433729.97,325297.47,289153.3,289153.3,578306.6,433729.97,325297.47,289153.3,289153.3,578306.6,433729.97,325297.47,289153.3,289153.3,578306,433729,325297,289153,289153,578306,433729,325297,289153,289153,578306,433729,325297,289153,289153
1110,52516540,565953900,52516540,565953895,583720.2,437790.12,328342.6,291860.1,291860.1,583720.2,437790.12,328342.6,291860.1,291860.1,583720.2,437790.12,328342.6,291860.1,291860.1,583720,437790,328342,291860,291860,583720,437790,328342,291860,291860,583720,437790,328342,291860,291860
1111,53503108,576599300,53503106,576599283,589184.4,441888.28,331416.22,294592.2,294592.2,589184.4,441888.28,331416.22,294592.2,294592.2,589184.4,441888.28,331416.22,294592.2,294592.2,589184,441888,331416,294592,294592,589184,441888,331416,294592,294592,589184,441888,331416,294592,294592
1112,54508216,587444900,54508217,587444908,594699.75,446024.78,334518.6,297349.88,297349.88,594699.75,446024.78,334518.6,297349.88,297349.88,594699.75,446024.78,334518.6,297349.88,297349.88,594699,446024,334518,297349,297349,594699,446024,334518,297349,297349,594699,446024,334518,297349,297349
1113,55532224,598494500,55532222,598494535,600266.7,450200.03,337650.03,300133.34,300133.34,600266.7,450200.03,337650.03,300133.34,300133.34,600266.7,450200.03,337650.03,300133.34,300133.34,600266,450200,337650,300133,300133,600266,450200,337650,300133,300133,600266,450200,337650,300133,300133
1114,56575476,609752000,56575476,609752001,605885.8,454414.34,340810.78,302942.9,302942.9,605885.8,454414.34,340810.78,302942.9,302942.9,605885.8,454414.34,340810.78,302942.9,302942.9,605885,454414,340810,302942,302942,605885,454414,340810,302942,302942,605885,454414,340810,302942,302942
1115,57638344,621221250,57638342,621221217,611557.5,458668.12,344001.1,305778.75,305778.75,611557.5,458668.12,344001.1,305778.75,305778.75,611557.5,458668.12,344001.1,305778.75,305778.75,611557,458668,344001,305778,305778,611557,458668,344001,305778,305778,611557,458668,344001,305778,305778
1116,58721188,632906200,58721188,632906164,617282.3,462961.72,347221.28,308641.16,308641.16,617282.3,462961.72,347221.28,308641.16,308641.16,617282.3,462961.72,347221.28,308641.16,308641.16,617282,462961,347221,308641,308641,617282,462961,347221,308641,308641,617282,462961,347221,308641,308641
1117,59824388,644810900,59824389,644810900,623060.7,467295.5,350471.62,311530.34,311530.34,623060.7,467295.5,350471.62,311530.34,311530.34,623060.7,467295.5,350471.62,311530.34,311530.34,623060,467295,350471,311530,311530,623060,467295,350471,311530,311530,623060,467295,350471,311530,311530
1118,60948330,656939600,60948329,656939561,628893.2,471669.88,353752.4,314446.6,314446.6,628893.2,471669.88,353752.4,314446.6,314446.6,628893.2,471669.88,353752.4,314446.6,314446.6,628893,471669,353752,314446,314446,628893,471669,353752,314446,314446,628893,471669,353752,314446,314446
1119,62093396,669296400,62093397,669296357,634780.25,476085.2,357063.88,317390.12,317390.12,634780.25,476085.2,357063.88,317390.12,317390.12,634780.25,476085.2,357063.88,317390.12,317390.12,634780,476085,357063,317390,317390,634780,476085,357063,317390,317390,634780,476085,357063,317390,317390
1120,63259990,681885600,63259990,681885581,640722.44,480541.8,360406.34,320361.22,320361.22,640722.44,480541.8,360406.34,320361.22,320361.22,640722.44,480541.8,360406.34,320361.22,320361.22,640722,480541,360406,320361,320361,640722,480541,360406,320361,320361,640722,480541,360406,320361,320361
1121,64448516,694711600,64448515,694711602,646720.25,485040.16,363780.12,323360.12,323360.12,646720.25,485040.16,363780.12,323360.12,323360.12,646720.25,485040.16,363780.12,323360.12,323360.12,646720,485040,363780,323360,323360,646720,485040,363780,323360,323360,646720,485040,363780,323360,323360
1122,65659384,707778900,65659382,707778877,652774.2,489580.62,367185.47,326387.1,326387.1,652774.2,489580.62,367185.47,326387.1,326387.1,652774.2,489580.62,367185.47,326387.1,326387.1,652774,489580,367185,326387,326387,652774,489580,367185,326387,326387,652774,489580,367185,326387,326387
1123,66893012,721092000,66893012,721091943,658884.8,494163.6,370622.7,329442.4,329442.4,658884.8,494163.6,370622.7,329442.4,329442.4,658884.8,494163.6,370622.7,329442.4,329442.4,658884,494163,370622,329442,329442,658884,494163,370622,329442,329442,658884,494163,370622,329442,329442
1124,68149830,734655400,68149833,734655422,665052.6,498789.47,374092.1,332526.3,332526.3,665052.6,498789.47,374092.1,332526.3,332526.3,665052.6,498789.47,374092.1,332526.3,332526.3,665052,498789,374092,332526,332526,665052,498789,374092,332526,332526,665052,498789,374092,332526,332526
1125,69430280,748474050,69430281,748474026,671278.2,503458.62,377593.97,335639.1,335639.1,671278.2,503458.62,377593.97,335639.1,335639.1,671278.2,503458.62,377593.97,335639.1,335639.1,671278,503458,377593,335639,335639,671278,503458,377593,335639,335639,671278,503458,377593,335639,335639
1126,70734800,762552600,70734801,762552552,677562,508171.5,381128.62,338781,338781,677562,508171.5,381128.62,338781,338781,677562,508171.5,381128.62,338781,338781,677562,508171,381128,338781,338781,677562,508171,381128,338781,338781,677562,508171,381128,338781,338781
1127,72063850,776895900,72063844,776895891,683904.7,512928.5,384696.38,341952.34,341952.34,683904.7,512928.5,384696.38,341952.34,341952.34,683904.7,512928.5,384696.38,341952.34,341952.34,683904,512928,384696,341952,341952,683904,512928,384696,341952,341952,683904,512928,384696,341952,341952
1128,73417870,791509000,73417873,791509023,690306.7,517730.03,388297.53,345153.34,345153.34,690306.7,517730.03,388297.53,345153.34,345153.34,690306.7,517730.03,388297.53,345153.34,345153.34,690306,517730,388297,345153,345153,690306,517730,388297,345153,345153,690306,517730,388297,345153,345153
1129,74797360,806397000,74797357,806397022,696768.7,522576.5,391932.38,348384.34,348384.34,696768.7,522576.5,391932.38,348384.34,348384.34,696768.7,522576.5,391932.38,348384.34,348384.34,696768,522576,391932,348384,348384,696768,522576,391932,348384,348384,696768,522576,391932,348384,348384
1130,76202776,821565060,76202775,821565059,703291.1,527468.4,395601.25,351645.56,351645.56,703291.1,527468.4,395601.25,351645.56,351645.56,703291.1,527468.4,395601.25,351645.56,351645.56,703291,527468,395601,351645,351645,703291,527468,395601,351645,351645,703291,527468,395601,351645,351645
1131,77634616,837018430,77634614,837018402,709874.6,532406,399304.5,354937.3,354937.3,709874.6,532406,399304.5,354937.3,354937.3,709874.6,532406,399304.5,354937.3,354937.3,709874,532405,399304,354937,354937,709874,532405,399304,354937,354937,709874,532405,399304,354937,354937
1132,79093380,852762430,79093372,852762416,716519.8,537389.8,403042.38,358259.9,358259.9,716519.8,537389.8,403042.38,358259.9,358259.9,716519.8,537389.8,403042.38,358259.9,358259.9,716519,537389,403042,358259,358259,716519,537389,403042,358259,358259,716519,537389,403042,358259,358259
1133,80579550,868802560,80579554,868802570,723227.1,542420.4,406815.25,361613.56,361613.56,723227.1,542420.4,406815.25,361613.56,361613.56,723227.1,542420.4,406815.25,361613.56,361613.56,723227,542420,406815,361613,361613,723227,542420,406815,361613,361613,723227,542420,406815,361613,361613
1134,82093680,885144450,82093676,885144433,729997.25,547497.94,410623.47,364998.62,364998.62,729997.25,547497.94,410623.47,364998.62,364998.62,729997.25,547497.94,410623.47,364998.62,364998.62,729997,547497,410623,364998,364998,729997,547497,410623,364998,364998,729997,547497,410623,364998,364998
1135,83636264,901793660,83636264,901793680,736830.75,552623.06,414467.3,368415.38,368415.38,736830.75,552623.06,414467.3,368415.38,368415.38,736830.75,552623.06,414467.3,368415.38,368415.38,736830,552623,414467,368415,368415,736830,552623,414467,368415,368415,736830,552623,414467,368415,368415
1136,85207860,918756100,85207852,918756094,743728.25,557796.2,418347.16,371864.12,371864.12,743728.25,557796.2,418347.16,371864.12,371864.12,743728.25,557796.2,418347.16,371864.12,371864.12,743728,557796,418347,371864,371864,743728,557796,418347,371864,371864,743728,557796,418347,371864,371864
1137,86808984,936037570,86808987,936037565,750690.3,563017.75,422263.28,375345.16,375345.16,750690.3,563017.75,422263.28,375345.16,375345.16,750690.3,563017.75,422263.28,375345.16,375345.16,750690,563017,422263,375345,375345,750690,563017,422263,375345,375345,750690,563017,422263,375345,375345
1138,88440220,953644100,88440224,953644094,757717.5,568288.1,426216.1,378858.75,378858.75,757717.5,568288.1,426216.1,378858.75,378858.75,757717.5,568288.1,426216.1,378858.75,378858.75,757717,568288,426216,378858,378858,757717,568288,426216,378858,378858,757717,568288,426216,378858,378858
1139,90102130,971581800,90102128,971581796,764810.5,573607.9,430205.9,382405.25,382405.25,764810.5,573607.9,430205.9,382405.25,382405.25,764810.5,573607.9,430205.9,382405.25,382405.25,764810,573607,430205,382405,382405,764810,573607,430205,382405,382405,764810,573607,430205,382405,382405
